H.wfn 1.0 1 Final result: 0.4997871246
H.wfn 0.9 1 Final result: 0.5084481285
H.wfn 0.8 1 Final result: 0.5092279149
H.wfn 0.7 1 Final result: 0.5025113326
H.wfn 0.6 1 Final result: 0.4889682981
H.wfn 0.5 1 Final result: 0.4694846550
H.wfn 0.4 1 Final result: 0.4450890853
H.wfn 0.3 1 Final result: 0.4168820850
H.wfn 0.2 1 Final result: 0.3859717191
H.wfn 0.1 1 Final result: 0.3534194169
H.wfn 0.0 1 Final result: 0.3201976417
H.wfn 0.0 0 Final result: 0.5000000018
H.wfn -0.1 0 Final result: 0.8310998040
H.wfn -0.2 0 Final result: 1.2929719384
H.wfn -0.3 0 Final result: 1.8796535778
H.wfn -0.4 0 Final result: 2.5710754449
H.wfn -0.5 0 Final result: 3.3354626535
H.wfn -0.6 0 Final result: 4.1331287661
H.wfn -0.7 0 Final result: 4.9209279309
H.wfn -0.8 0 Final result: 5.6566666199
H.wfn -0.9 0 Final result: 6.3029155377
H.wfn -1.0 0 Final result: 6.8298540449
H.wfn -1.1 0 Final result: 7.2169798358
H.wfn -1.2 0 Final result: 7.4536930239
H.wfn -1.3 0 Final result: 7.5388968934
H.wfn -1.4 0 Final result: 7.4798402519
H.wfn -1.5 0 Final result: 7.2904609509
