Var1;Var2;MIDist;Jaccard
24_00_0;24_m08_0;13.785258186659807;0.7419969155069391
24_00_0;24_m08_1;14.347811262865662;0.762801465953054
24_00_0;24_m09_0;13.881029920304954;0.7452286454058158
24_00_0;24_m09_1;14.356095297220222;0.762815490393737
24_00_0;24_m10_0;13.967427526018277;0.7481078533220152
24_00_0;24_m10_1;14.359080925712426;0.7627061622703574
24_00_0;24_m11_0;14.038963268605874;0.7505023799033024
24_00_0;24_m12_0;14.10430364455989;0.752658713880897
24_00_0;24_m13_0;14.162425946054597;0.7546061461258708
24_00_0;24_m14_0;14.21972836300283;0.756478682354748
24_00_0;24_m15_0;14.269117820327097;0.7581039677330479
24_00_0;24_m16_0;14.310953719676618;0.7594805163041775
24_00_0;24_m17_0;14.356672259593136;0.7609683591085031
24_00_0;24_m18_0;14.389266173020713;0.762035136590011
24_00_0;24_m19_0;14.42826735520447;0.7632981394699861
24_00_0;24_m20_0;14.457628177714394;0.7642566004611682
24_00_0;3;12.137356856870333;0.7028010346734506
24_00_0;7;11.555821963608224;0.6867546669540194
24_00_0;999;10.471281838096267;0.6400553814169255
24_00_1;1;14.017790319552443;0.7555261591117677
24_00_1;2;13.324830247490418;0.737439911936681
24_00_1;24_00_0;14.018552815986855;0.7555311185351067
24_00_1;24_00_1;0.0;0.0
24_00_1;24_01_1;9.718163367348854;0.591845365862451
24_00_1;24_02_1;10.572591782615245;0.628275854722287
24_00_1;24_03_1;11.08516256698418;0.6497287931782311
24_00_1;24_04_1;11.45451131391287;0.6652750162227176
24_00_1;24_05_1;11.735663466410738;0.6773872195902192
24_00_1;24_06_1;11.954567796848941;0.6873119021593196
24_00_1;24_07_1;12.120377434786079;0.6955971243429844
24_00_1;24_08_1;12.2505126349404;0.7030671610968164
24_00_1;24_09_1;12.3235573663219;0.7093705577656136
24_00_1;24_10_1;12.351425631345233;0.7156854998554211
24_00_1;24_m01_0;13.689097524111968;0.7377237020764831
24_00_1;24_m01_1;9.686015665955122;0.5892523654523769
24_00_1;24_m02_0;13.827949839744868;0.7422358551735901
24_00_1;24_m02_1;10.49995694727704;0.6227946778885226
24_00_1;24_m03_0;13.863853332832491;0.7434025261316799
24_00_1;24_m03_1;10.967552519959199;0.6411294259915957
24_00_1;24_m04_0;13.977866309473017;0.7471926908123862
24_00_1;24_m04_1;11.292108226617518;0.6534688884160742
24_00_1;24_m05_0;14.096131950291666;0.7511344798558609
24_00_1;24_m05_1;11.543707837121293;0.6628284189876124
24_00_1;24_m06_0;14.19792457805666;0.7545068316273179
24_00_1;24_m06_1;11.741931242615042;0.6700278851491651
24_00_1;24_m07_0;14.283503989307402;0.7573238922217695
24_00_1;24_m07_1;11.907444618481625;0.6759781507013848
24_00_1;24_m08_0;14.368330337017792;0.7600808326219256
24_00_1;24_m08_1;12.04878480191917;0.6809758161406124
24_00_1;24_m09_0;14.426652780079635;0.7619881910340587
24_00_1;24_m09_1;12.168502557001865;0.685177260142821
24_00_1;24_m10_0;14.490045173042267;0.7640330587840916
24_00_1;24_m10_1;12.279926319246801;0.689090936153917
24_00_1;24_m11_0;14.55177132470461;0.766041937490068
24_00_1;24_m12_0;14.563527124041133;0.766401438633959
24_00_1;24_m13_0;14.550199656785095;0.7659847742526243
24_00_1;24_m14_0;14.567781509533631;0.7665297595487318
24_00_1;24_m15_0;14.603275870884904;0.7676742809854156
24_00_1;24_m16_0;14.639572221188343;0.7688467258016448
24_00_1;24_m17_0;14.669006639776079;0.7697823000716064
24_00_1;24_m18_0;14.700071748617297;0.7707816388300499
24_00_1;24_m19_0;14.738258295284764;0.7719968469043466
24_00_1;24_m20_0;14.77434255353962;0.7731550175519434
24_00_1;3;12.538770819177538;0.7163275669065028
24_00_1;7;12.35034460623472;0.7156495815110512
24_00_1;999;12.866244713787479;0.7314105450354927
24_01_1;1;13.953599300142415;0.7540954087307671
24_01_1;2;13.272503283645941;0.7363365804394708
24_01_1;24_00_0;13.954782736359764;0.7541146207171119
24_01_1;24_00_1;9.718163367348854;0.591845365862451
24_01_1;24_01_1;0.0;0.0
24_01_1;24_02_1;9.755659389931612;0.5947973092506467
24_01_1;24_03_1;10.621407200240826;0.6317937071422484
24_01_1;24_04_1;11.139046671789103;0.653617432630332
24_01_1;24_05_1;11.502019832494165;0.6691014091535878
24_01_1;24_06_1;11.772585136148667;0.6811102744480947
24_01_1;24_07_1;11.974371580271438;0.6908187877484013
24_01_1;24_08_1;12.130574729184234;0.6993060150442274
24_01_1;24_09_1;12.222220942217373;0.706322199872851
24_01_1;24_10_1;12.26173605619869;0.713078002381389
24_01_1;24_m01_0;13.647614459346084;0.7370199748591179
24_01_1;24_m01_1;10.52889469114171;0.6251785905686884
24_01_1;24_m02_0;13.75437317791783;0.7404571594459587
24_01_1;24_m02_1;10.995312289847433;0.6434043764849187
24_01_1;24_m03_0;13.82706834357429;0.742872771254735
24_01_1;24_m03_1;11.326376016436429;0.6559095381849614
24_01_1;24_m04_0;13.998570054516442;0.7485984946173667
24_01_1;24_m04_1;11.581923225435009;0.6653472702747469
24_01_1;24_m05_0;14.132167203530528;0.7530469722416887
24_01_1;24_m05_1;11.788879563443821;0.672858542514278
24_01_1;24_m06_0;14.2381607029914;0.7565528968595994
24_01_1;24_m06_1;11.958785458856884;0.6788923452586524
24_01_1;24_m07_0;14.313650525203508;0.7590330574208047
24_01_1;24_m07_1;12.102762888699964;0.6839664449863708
24_01_1;24_m08_0;14.387624629875287;0.7614309224791515
24_01_1;24_m08_1;12.225328660259;0.6882136396733914
24_01_1;24_m09_0;14.467336986934598;0.7640355027278594
24_01_1;24_m09_1;12.335443120397878;0.6920193590277205
24_01_1;24_m10_0;14.5270804085978;0.7659579117715806
24_01_1;24_m10_1;12.43451990502224;0.695445127014863
24_01_1;24_m11_0;14.532888428480994;0.7661476302245073
24_01_1;24_m12_0;14.530140337807618;0.766036015896805
24_01_1;24_m13_0;14.557608437878375;0.7669449547335752
24_01_1;24_m14_0;14.59621293427831;0.768171682437065
24_01_1;24_m15_0;14.63037735241579;0.7692718453324663
24_01_1;24_m16_0;14.662619724753618;0.7703120912324949
24_01_1;24_m17_0;14.69416285977984;0.7713148186323076
24_01_1;24_m18_0;14.734334160148265;0.7726062830405261
24_01_1;24_m19_0;14.779321834516281;0.7740380570130184
24_01_1;24_m20_0;14.81150436120588;0.775069097137765
24_01_1;3;12.429991975268774;0.7130549020767241
24_01_1;7;12.261454824099182;0.7130717851737801
24_01_1;999;12.800085487037128;0.7297613772642391
24_02_1;1;13.88105201755672;0.7524376022071005
24_02_1;2;13.209497751078576;0.7349154935568838
24_02_1;24_00_0;13.882466349321842;0.7524647773740233
24_02_1;24_00_1;10.572591782615243;0.6282758547222869
24_02_1;24_01_1;9.755659389931612;0.5947973092506467
24_02_1;24_02_1;0.0;0.0
24_02_1;24_03_1;9.807174652720386;0.5985451402984964
24_02_1;24_04_1;10.680675310459662;0.6359971267855856
24_02_1;24_05_1;11.184952555063663;0.6574611063832214
24_02_1;24_06_1;11.528223423286658;0.6724800276135449
24_02_1;24_07_1;11.780043299358194;0.684207824621299
24_02_1;24_08_1;11.952224077859032;0.6933632734382468
24_02_1;24_09_1;12.081723734670181;0.7018379017928047
24_02_1;24_10_1;12.13448261658933;0.7091003721078861
24_02_1;24_m01_0;13.591489775862511;0.7358741671085075
24_02_1;24_m01_1;11.039727035908363;0.6464501392354945
24_02_1;24_m02_0;13.702929960323463;0.7394829989734376
24_02_1;24_m02_1;11.365481860867632;0.6586782688979315
24_02_1;24_m03_0;13.815635711204678;0.7432604717794152
24_02_1;24_m03_1;11.61569156905516;0.6678186517179332
24_02_1;24_m04_0;14.020810839520706;0.7501189585467937
24_02_1;24_m04_1;11.820102112982793;0.6751623851149701
24_02_1;24_m05_0;14.154090892485748;0.7545534407585024
24_02_1;24_m05_1;11.994911908579997;0.6813652022309019
24_02_1;24_m06_0;14.242593856397178;0.757479039191753
24_02_1;24_m06_1;12.142723394804666;0.6865051899557056
24_02_1;24_m07_0;14.322402483701755;0.7601017025506872
24_02_1;24_m07_1;12.269118721881867;0.6908766267925677
24_02_1;24_m08_0;14.415375460245555;0.7631216510479326
24_02_1;24_m08_1;12.381565929232915;0.6947114926080269
24_02_1;24_m09_0;14.484933702370428;0.7653922976350793
24_02_1;24_m09_1;12.480308551593591;0.698068465275856
24_02_1;24_m10_0;14.497599712043197;0.7657809456883669
24_02_1;24_m10_1;12.572561509854262;0.7012185557230413
24_02_1;24_m11_0;14.505828715003611;0.7660499192248789
24_02_1;24_m12_0;14.55095089926885;0.7674960715366391
24_02_1;24_m13_0;14.594309682814288;0.7689199727296155
24_02_1;24_m14_0;14.633783552104205;0.7701728294709612
24_02_1;24_m15_0;14.660285987723581;0.7710236458573773
24_02_1;24_m16_0;14.701356555078535;0.7723474009056396
24_02_1;24_m17_0;14.749027040094163;0.7738673913617201
24_02_1;24_m18_0;14.791927689608825;0.7752432183568384
24_02_1;24_m19_0;14.838868356595466;0.7767336623099399
24_02_1;24_m20_0;14.87585865494329;0.7779155142880612
24_02_1;3;12.295116714321338;0.7088477726732269
24_02_1;7;12.134695336976037;0.7091126989190449
24_02_1;999;12.71922460689151;0.7276322559074386
24_03_1;1;13.791430286327106;0.7503382698574388
24_03_1;2;13.117213524926058;0.7326000007093161
24_03_1;24_00_0;13.792164505047186;0.7503425652917324
24_03_1;24_00_1;11.08516256698418;0.6497287931782311
24_03_1;24_01_1;10.621407200240824;0.6317937071422483
24_03_1;24_02_1;9.807174652720388;0.5985451402984964
24_03_1;24_03_1;0.0;0.0
24_03_1;24_04_1;9.863512431172072;0.6028307388455008
24_03_1;24_05_1;10.71977785581773;0.6397294029065326
24_03_1;24_06_1;11.19854440607969;0.6604865101887135
24_03_1;24_07_1;11.517052177886915;0.6749903724637751
24_03_1;24_08_1;11.738298683357282;0.6861267429418616
24_03_1;24_09_1;11.89367672831125;0.6956437134535609
24_03_1;24_10_1;11.967021226146434;0.7037041205808944
24_03_1;24_m01_0;13.524504021896979;0.7344946022463346
24_03_1;24_m01_1;11.405200935505109;0.6616627303912426
24_03_1;24_m02_0;13.637320883394686;0.7381660115878561
24_03_1;24_m02_1;11.655397072328032;0.6707399466886194
24_03_1;24_m03_0;13.821199512279858;0.7443700864462772
24_03_1;24_m03_1;11.861466921813355;0.6780556320188837
24_03_1;24_m04_0;14.006694599769006;0.7505713823641212
24_03_1;24_m04_1;12.031927971301604;0.6840229515599231
24_03_1;24_m05_0;14.131959540674186;0.7547449055777165
24_03_1;24_m05_1;12.178144649267878;0.6890883986487965
24_03_1;24_m06_0;14.232962360449726;0.758088920339169
24_03_1;24_m06_1;12.302214984486138;0.6932986439377888
24_03_1;24_m07_0;14.333590368808592;0.7613994408579117
24_03_1;24_m07_1;12.410516264249111;0.696967371742054
24_03_1;24_m08_0;14.426977287056047;0.7644324772485172
24_03_1;24_m08_1;12.510989455088172;0.7003348276998705
24_03_1;24_m09_0;14.459159348835367;0.7654825929320307
24_03_1;24_m09_1;12.602817317194457;0.7034163424130699
24_03_1;24_m10_0;14.476012576019315;0.7660086689494351
24_03_1;24_m10_1;12.687343036718927;0.7062662849696629
24_03_1;24_m11_0;14.536284219186552;0.7679741287131304
24_03_1;24_m12_0;14.584414027891114;0.7695161698217041
24_03_1;24_m13_0;14.620994896996152;0.7707187141502032
24_03_1;24_m14_0;14.657023265315516;0.771858869172794
24_03_1;24_m15_0;14.702313429140053;0.7733154113784125
24_03_1;24_m16_0;14.760616173647566;0.7751912984001821
24_03_1;24_m17_0;14.808846172675212;0.776725099480113
24_03_1;24_m18_0;14.854702583530312;0.7781918101180918
24_03_1;24_m19_0;14.90409728068185;0.7797562651939323
24_03_1;24_m20_0;14.946141212894773;0.7810955788346798
24_03_1;3;12.121317549935988;0.7032844331044075
24_03_1;7;11.966860072289075;0.7037022759113322
24_03_1;999;12.611295363334326;0.724649160796743
24_04_1;1;13.647576230499839;0.7465779474420116
24_04_1;2;12.97050281090355;0.7285375721510553
24_04_1;24_00_0;13.648288740461872;0.7465817018124423
24_04_1;24_00_1;11.454511313912873;0.6652750162227178
24_04_1;24_01_1;11.139046671789103;0.653617432630332
24_04_1;24_02_1;10.680675310459662;0.6359971267855856
24_04_1;24_03_1;9.863512431172074;0.6028307388455008
24_04_1;24_04_1;0.0;0.0
24_04_1;24_05_1;9.89317078765489;0.6063755486209084
24_04_1;24_06_1;10.722212115759376;0.6424854244646825
24_04_1;24_07_1;11.162535475812932;0.6621858429128523
24_04_1;24_08_1;11.463502837910589;0.6766129139427034
24_04_1;24_09_1;11.660859336380334;0.6878435379685269
24_04_1;24_10_1;11.759357880002046;0.6969026867527128
24_04_1;24_m01_0;13.439084888840142;0.7326763848089203
24_04_1;24_m01_1;11.692995367973921;0.6738352883409855
24_04_1;24_m02_0;13.56463847539735;0.7368050997747225
24_04_1;24_m02_1;11.893501478046424;0.6808816555323982
24_04_1;24_m03_0;13.779400999117842;0.7440857868344265
24_04_1;24_m03_1;12.070866330859669;0.6870207115275773
24_04_1;24_m04_0;13.95748090188102;0.7500558766694083
24_04_1;24_m04_1;12.219207705420676;0.6920943712752361
24_04_1;24_m05_0;14.09804392132499;0.7547530688691303
24_04_1;24_m05_1;12.351621067843622;0.6965962786087865
24_04_1;24_m06_0;14.237438395582382;0.759376622613966
24_04_1;24_m06_1;12.461377687976011;0.7002399598306994
24_04_1;24_m07_0;14.334814490972091;0.7625812261845973
24_04_1;24_m07_1;12.556018642004126;0.7033781102823448
24_04_1;24_m08_0;14.378620052560517;0.7639897653871196
24_04_1;24_m08_1;12.637100609702989;0.7060159341812933
24_04_1;24_m09_0;14.429073818655075;0.7656418503930721
24_04_1;24_m09_1;12.715947196129955;0.7086079918804636
24_04_1;24_m10_0;14.502667843923023;0.7680227896943883
24_04_1;24_m10_1;12.790099556115866;0.7110682042457277
24_04_1;24_m11_0;14.5500417701742;0.7695670443536432
24_04_1;24_m12_0;14.5912046433902;0.7708825860208601
24_04_1;24_m13_0;14.63354332518717;0.7722719722814112
24_04_1;24_m14_0;14.688531652333156;0.774024665384071
24_04_1;24_m15_0;14.751293928342601;0.776042338767819
24_04_1;24_m16_0;14.811307621906156;0.7779693196815443
24_04_1;24_m17_0;14.865831329260743;0.7797012231018925
24_04_1;24_m18_0;14.920004950421578;0.7814297941197516
24_04_1;24_m19_0;14.96603904372654;0.7828826688059901
24_04_1;24_m20_0;14.99485548739448;0.7837980425369095
24_04_1;3;11.907755351944399;0.696346229166925
24_04_1;7;11.759786638596665;0.6969235315812445
24_04_1;999;12.421294493005707;0.7188194754733714
24_05_1;1;13.438227542106791;0.7407200680699371
24_05_1;2;12.755929944190624;0.7221916835931181
24_05_1;24_00_0;13.438433432494897;0.7407065473819605
24_05_1;24_00_1;11.735663466410738;0.6773872195902192
24_05_1;24_01_1;11.502019832494167;0.669101409153588
24_05_1;24_02_1;11.184952555063662;0.6574611063832214
24_05_1;24_03_1;10.719777855817732;0.6397294029065327
24_05_1;24_04_1;9.89317078765489;0.6063755486209084
24_05_1;24_05_1;0.0;0.0
24_05_1;24_06_1;9.872950642510865;0.6082913649959507
24_05_1;24_07_1;10.66882617009514;0.6435974912416978
24_05_1;24_08_1;11.096143572965762;0.6634300763434525
24_05_1;24_09_1;11.366675942103548;0.6777053015572879
24_05_1;24_10_1;11.471965813349389;0.6870814617340559
24_05_1;24_m01_0;13.301249706477295;0.7292291425978528
24_05_1;24_m01_1;11.921522202967239;0.6838176475064901
24_05_1;24_m02_0;13.43623890480174;0.7337199746724526
24_05_1;24_m02_1;12.090716543796166;0.6895971189723877
24_05_1;24_m03_0;13.679503798864317;0.7420306158437041
24_05_1;24_m03_1;12.244119197130061;0.6947762678295667
24_05_1;24_m04_0;13.890693603425206;0.7491553573324888
24_05_1;24_m04_1;12.379795244167457;0.6993320916933972
24_05_1;24_m05_0;14.078673151080812;0.7554581083534585
24_05_1;24_m05_1;12.49709715765763;0.7032400681954273
24_05_1;24_m06_0;14.179842908597019;0.7588215202528236
24_05_1;24_m06_1;12.597138049441131;0.7064993751967423
24_05_1;24_m07_0;14.24434757728364;0.7609512580031782
24_05_1;24_m07_1;12.683845035107119;0.70932590121953
24_05_1;24_m08_0;14.344857855814482;0.764237123670789
24_05_1;24_m08_1;12.761116109411322;0.7118063612989444
24_05_1;24_m09_0;14.428351727216599;0.7669770461375032
24_05_1;24_m09_1;12.829290556453783;0.7139977446246977
24_05_1;24_m10_0;14.48044920858818;0.7686574642377081
24_05_1;24_m10_1;12.894033558936808;0.716106771277531
24_05_1;24_m11_0;14.52296769394668;0.7700462611409304
24_05_1;24_m12_0;14.58015840805248;0.7718858013729754
24_05_1;24_m13_0;14.647809910692793;0.774097447387631
24_05_1;24_m14_0;14.735352773058988;0.7769004189093484
24_05_1;24_m15_0;14.807449936610244;0.7792142959165567
24_05_1;24_m16_0;14.87694800976425;0.7814404148709049
24_05_1;24_m17_0;14.929095262620246;0.7830914957504648
24_05_1;24_m18_0;14.961444434542734;0.7841204362947661
24_05_1;24_m19_0;14.987461748755905;0.7849344199437059
24_05_1;24_m20_0;15.004282057806606;0.7854680906243534
24_05_1;3;11.611814976328322;0.6863188973469647
24_05_1;7;11.471923742027352;0.6870840812867258
24_05_1;999;12.198576052593118;0.7118939667098734
24_06_1;1;13.170341872103418;0.7330277935716283
24_06_1;2;12.513360306825493;0.7150331760873357
24_06_1;24_00_0;13.171934537549335;0.7330632941249179
24_06_1;24_00_1;11.954567796848941;0.6873119021593196
24_06_1;24_01_1;11.772585136148667;0.6811102744480947
24_06_1;24_02_1;11.52822342328666;0.672480027613545
24_06_1;24_03_1;11.19854440607969;0.6604865101887135
24_06_1;24_04_1;10.722212115759376;0.6424854244646825
24_06_1;24_05_1;9.872950642510864;0.6082913649959507
24_06_1;24_06_1;0.0;0.0
24_06_1;24_07_1;9.821697890447556;0.6095825933475375
24_06_1;24_08_1;10.58260572350698;0.6441998877993547
24_06_1;24_09_1;10.981691475109827;0.6640005182219475
24_06_1;24_10_1;11.147011786671996;0.6758609201761598
24_06_1;24_m01_0;13.120057068737662;0.7245277039211618
24_06_1;24_m01_1;12.10376360583641;0.6922858050603011
24_06_1;24_m02_0;13.18431828748411;0.7265928341194979
24_06_1;24_m02_1;12.2470962171225;0.6970428300159599
24_06_1;24_m03_0;13.52269595298058;0.7383118527292071
24_06_1;24_m03_1;12.387074377271286;0.7016796611148415
24_06_1;24_m04_0;13.799640284782486;0.7477391806291946
24_06_1;24_m04_1;12.51418028043889;0.7058841328556882
24_06_1;24_m05_0;13.946428516376132;0.7526936522261957
24_06_1;24_m05_1;12.619084559286021;0.7093116327569775
24_06_1;24_m06_0;14.068949083148317;0.7567983483714015
24_06_1;24_m06_1;12.710361971122163;0.7122309217829595
24_06_1;24_m07_0;14.186290898238104;0.7607007687604441
24_06_1;24_m07_1;12.793370764368415;0.7149058351724965
24_06_1;24_m08_0;14.293165557132813;0.7642099404878969
24_06_1;24_m08_1;12.865063058032344;0.7171705838311784
24_06_1;24_m09_0;14.363864050083569;0.766538731317852
24_06_1;24_m09_1;12.928701598124713;0.7191870070998834
24_06_1;24_m10_0;14.421612301029596;0.7684117760258422
24_06_1;24_m10_1;12.99072384344284;0.7211876583074344
24_06_1;24_m11_0;14.509685244544281;0.7712955540415863
24_06_1;24_m12_0;14.617523237378625;0.7747845808909942
24_06_1;24_m13_0;14.71882835603894;0.7780816099315031
24_06_1;24_m14_0;14.79482056458456;0.7805046387456678
24_06_1;24_m15_0;14.85107108883299;0.7823050109483288
24_06_1;24_m16_0;14.896523235793845;0.7837588632905651
24_06_1;24_m17_0;14.923152371754481;0.7845946739399241
24_06_1;24_m18_0;14.949078449260899;0.785419809834043
24_06_1;24_m19_0;14.975307516145708;0.7862416510492931
24_06_1;24_m20_0;14.993644199830225;0.7868243358734858
24_06_1;3;11.297139039006627;0.6756454682932536
24_06_1;7;11.146483331296857;0.6758439621194186
24_06_1;999;11.97316689740283;0.7050690955005304
24_07_1;1;12.922042921096331;0.7263169892194012
24_07_1;2;12.229210439688131;0.7066207131494049
24_07_1;24_00_0;12.922561668941468;0.7263148934308077
24_07_1;24_00_1;12.120377434786079;0.6955971243429844
24_07_1;24_01_1;11.974371580271438;0.6908187877484013
24_07_1;24_02_1;11.780043299358194;0.684207824621299
24_07_1;24_03_1;11.517052177886917;0.6749903724637752
24_07_1;24_04_1;11.162535475812934;0.6621858429128524
24_07_1;24_05_1;10.66882617009514;0.6435974912416978
24_07_1;24_06_1;9.821697890447556;0.6095825933475375
24_07_1;24_07_1;0.0;0.0
24_07_1;24_08_1;9.71858275838421;0.6095523656847017
24_07_1;24_09_1;10.42023954938136;0.6429766518530513
24_07_1;24_10_1;10.779440793863062;0.663041498578507
24_07_1;24_m01_0;12.94592357306998;0.7204324685167837
24_07_1;24_m01_1;12.243354534045132;0.6995459900069112
24_07_1;24_m02_0;13.124744626413495;0.7265727535530452
24_07_1;24_m02_1;12.37288546887302;0.7037539030699383
24_07_1;24_m03_0;13.320595197051855;0.7333941411584446
24_07_1;24_m03_1;12.505166836134448;0.7080746609786953
24_07_1;24_m04_0;13.591082275936385;0.7427158309614833
24_07_1;24_m04_1;12.621106955752527;0.7118448909157715
24_07_1;24_m05_0;13.801788629155736;0.7499069912324738
24_07_1;24_m05_1;12.719565500737488;0.7150184454050688
24_07_1;24_m06_0;13.955663095960531;0.7551053869807774
